"Brazil","CR238197","Forest",262.473660
"Brazil","CR238197","OWL",0.723060
"Brazil","CR238198","Forest",249.869340
"Brazil","CR238198","OWL",0.622350
"Brazil","CR238199","Forest",253.329390
"Brazil","CR238199","OWL",0.056970
"Brazil","CR238200","Forest",295.862760
"Brazil","CR238200","OWL",0.009090
"Brazil","CR238201","Forest",243.085860
"Brazil","CR238201","OWL",0.601830
"Brazil","CR238202","Forest",221.767558
"Brazil","CR238202","OWL",0.038070
"Brazil","CR238203","Forest",116.142480
"Brazil","CR238203","OWL",0.390060
"Brazil","CR238204","Forest",29.225860
"Brazil","CR238205","Forest",113.140668
"Brazil","CR238205","OWL",5.307570
"Brazil","CR238206","Forest",55.840082
"Brazil","CR238207","Forest",103.622490
"Brazil","CR238207","OWL",15.944620
"Brazil","CR238208","Forest",4.935060
"Brazil","CR238208","OWL",0.017730
"Brazil","CR239170","Forest",35.499240
"Brazil","CR239170","OWL",0.003510
"Brazil","CR239171","Forest",28.616670
"Brazil","CR239171","OWL",0.290790
"Brazil","CR239172","Forest",20.579130
"Brazil","CR239172","OWL",1.331190
"Brazil","CR239173","Forest",2.300400
"Brazil","CR239173","OWL",0.166320
"Brazil","CR239174","Forest",21.949380
"Brazil","CR239175","Forest",82.156230
"Brazil","CR239176","Forest",224.210020
"Brazil","CR239176","OWL",0.012330
"Brazil","CR239177","Forest",236.144575
"Brazil","CR239177","OWL",0.014580
"Brazil","CR239178","Forest",182.185380
"Brazil","CR239178","OWL",0.069660
"Brazil","CR239179","Forest",250.823610
"Brazil","CR239179","OWL",0.047790
"Brazil","CR239180","Forest",279.888930
"Brazil","CR239180","OWL",0.005040
"Brazil","CR239181","Forest",292.762080
"Brazil","CR239181","OWL",0.008820
"Brazil","CR239182","Forest",306.330000
"Brazil","CR239183","Forest",302.250000
"Brazil","CR239184","Forest",307.020000
"Brazil","CR239185","Forest",289.230000
"Brazil","CR239186","Forest",129.430000
"Brazil","CR239187","Forest",142.110090
"Brazil","CR239187","OWL",0.000900
"Brazil","CR239188","Forest",241.444080
"Brazil","CR239188","OWL",0.025830
"Brazil","CR239189","Forest",290.986290
"Brazil","CR239189","OWL",0.070470
"Brazil","CR239190","Forest",281.470140
"Brazil","CR239190","OWL",0.150300
"Brazil","CR239191","Forest",280.430190
"Brazil","CR239191","OWL",0.013860
"Brazil","CR239192","Forest",287.604540
"Brazil","CR239192","OWL",0.213300
"Brazil","CR239193","Forest",303.315120
"Brazil","CR239193","OWL",0.162720
"Brazil","CR239194","Forest",302.414400
"Brazil","CR239194","OWL",0.054066
"Brazil","CR239195","Forest",296.358210
"Brazil","CR239195","OWL",0.007110
"Brazil","CR239196","Forest",290.357190
"Brazil","CR239196","OWL",0.012060
"Brazil","CR239197","Forest",302.278140
"Brazil","CR239198","Forest",272.788590
"Brazil","CR239198","OWL",3.805020
"Brazil","CR239199","Forest",242.293320
"Brazil","CR239199","OWL",5.032800
"Brazil","CR239200","Forest",281.888307
"Brazil","CR239201","Forest",220.264017
"Brazil","CR239202","Forest",279.852814
"Brazil","CR239202","OWL",0.027810
"Brazil","CR239203","Forest",155.047773
"Brazil","CR239203","OWL",0.148770
"Brazil","CR239204","Forest",107.460320
"Brazil","CR239205","Forest",176.096832
"Brazil","CR239206","Forest",108.443056
"Brazil","CR239207","Forest",14.747133
